time,class_name,split,source_path,dest_path,source_file_name,dest_file_name,width,height,mode,file_size_bytes,sha1,status,reason
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣211.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣211.jpg,待分拣211.jpg,待分拣211.jpg,558,558,RGB,54876,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣266.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣266.jpg,待分拣266.jpg,待分拣266.jpg,558,558,RGB,53644,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0032.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0032.jpg,待分拣_0032.jpg,待分拣_0032.jpg,558,558,RGB,46542,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0022.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0022.jpg,待分拣_0022.jpg,待分拣_0022.jpg,558,558,RGB,43660,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0076.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0076.jpg,待分拣_0076.jpg,待分拣_0076.jpg,558,558,RGB,51742,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0036.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0036.jpg,待分拣_0036.jpg,待分拣_0036.jpg,558,558,RGB,51621,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣229.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣229.jpg,待分拣229.jpg,待分拣229.jpg,558,558,RGB,51401,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0187.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0187.jpg,待分拣_0187.jpg,待分拣_0187.jpg,558,558,RGB,55975,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0117.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0117.jpg,待分拣_0117.jpg,待分拣_0117.jpg,558,558,RGB,46233,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0207.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0207.jpg,待分拣_0207.jpg,待分拣_0207.jpg,558,558,RGB,48258,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0014.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0014.jpg,待分拣_0014.jpg,待分拣_0014.jpg,558,558,RGB,47601,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\有害_0200.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\有害_0200.jpg,有害_0200.jpg,有害_0200.jpg,558,558,RGB,66892,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣50.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣50.jpg,待分拣50.jpg,待分拣50.jpg,558,558,RGB,45837,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣264.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣264.jpg,待分拣264.jpg,待分拣264.jpg,558,558,RGB,51402,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0166.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0166.jpg,待分拣_0166.jpg,待分拣_0166.jpg,558,558,RGB,54967,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣107.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣107.jpg,待分拣107.jpg,待分拣107.jpg,558,558,RGB,45617,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0059.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0059.jpg,待分拣_0059.jpg,待分拣_0059.jpg,558,558,RGB,51060,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣162.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣162.jpg,待分拣162.jpg,待分拣162.jpg,558,558,RGB,54519,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣69.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣69.jpg,待分拣69.jpg,待分拣69.jpg,558,558,RGB,46771,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣13.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣13.jpg,待分拣13.jpg,待分拣13.jpg,558,558,RGB,56544,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0100.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0100.jpg,待分拣_0100.jpg,待分拣_0100.jpg,558,558,RGB,50542,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0195.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0195.jpg,待分拣_0195.jpg,待分拣_0195.jpg,558,558,RGB,49114,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0024.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0024.jpg,待分拣_0024.jpg,待分拣_0024.jpg,558,558,RGB,48392,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣90.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣90.jpg,待分拣90.jpg,待分拣90.jpg,558,558,RGB,50117,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣31.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣31.jpg,待分拣31.jpg,待分拣31.jpg,558,558,RGB,56996,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣263.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣263.jpg,待分拣263.jpg,待分拣263.jpg,558,558,RGB,54458,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣255.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣255.jpg,待分拣255.jpg,待分拣255.jpg,558,558,RGB,59028,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣65.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣65.jpg,待分拣65.jpg,待分拣65.jpg,558,558,RGB,46740,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0177.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0177.jpg,待分拣_0177.jpg,待分拣_0177.jpg,558,558,RGB,45063,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0168.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0168.jpg,待分拣_0168.jpg,待分拣_0168.jpg,558,558,RGB,56613,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣32.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣32.jpg,待分拣32.jpg,待分拣32.jpg,558,558,RGB,46648,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣275.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣275.jpg,待分拣275.jpg,待分拣275.jpg,558,558,RGB,55854,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0070.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0070.jpg,待分拣_0070.jpg,待分拣_0070.jpg,558,558,RGB,55455,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣184.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣184.jpg,待分拣184.jpg,待分拣184.jpg,558,558,RGB,55868,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0044.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0044.jpg,待分拣_0044.jpg,待分拣_0044.jpg,558,558,RGB,44637,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣83.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣83.jpg,待分拣83.jpg,待分拣83.jpg,558,558,RGB,46291,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣44.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣44.jpg,待分拣44.jpg,待分拣44.jpg,558,558,RGB,54155,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣108.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣108.jpg,待分拣108.jpg,待分拣108.jpg,558,558,RGB,54972,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0017.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0017.jpg,待分拣_0017.jpg,待分拣_0017.jpg,558,558,RGB,46709,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣4.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣4.jpg,待分拣4.jpg,待分拣4.jpg,558,558,RGB,51047,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0056.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0056.jpg,待分拣_0056.jpg,待分拣_0056.jpg,558,558,RGB,52234,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0055.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0055.jpg,待分拣_0055.jpg,待分拣_0055.jpg,558,558,RGB,53264,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0028.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0028.jpg,待分拣_0028.jpg,待分拣_0028.jpg,558,558,RGB,50719,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\有害_0277.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\有害_0277.jpg,有害_0277.jpg,有害_0277.jpg,558,558,RGB,55896,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣132.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣132.jpg,待分拣132.jpg,待分拣132.jpg,558,558,RGB,52305,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣149.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣149.jpg,待分拣149.jpg,待分拣149.jpg,558,558,RGB,54618,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣36.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣36.jpg,待分拣36.jpg,待分拣36.jpg,558,558,RGB,53389,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣268.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣268.jpg,待分拣268.jpg,待分拣268.jpg,558,558,RGB,54710,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0170.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0170.jpg,待分拣_0170.jpg,待分拣_0170.jpg,558,558,RGB,44731,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0201.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0201.jpg,待分拣_0201.jpg,待分拣_0201.jpg,558,558,RGB,52849,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\有害_0147.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\有害_0147.jpg,有害_0147.jpg,有害_0147.jpg,558,558,RGB,61607,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0135.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0135.jpg,待分拣_0135.jpg,待分拣_0135.jpg,558,558,RGB,45011,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0129.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0129.jpg,待分拣_0129.jpg,待分拣_0129.jpg,558,558,RGB,45093,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣105.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣105.jpg,待分拣105.jpg,待分拣105.jpg,558,558,RGB,53079,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\有害_0308.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\有害_0308.jpg,有害_0308.jpg,有害_0308.jpg,558,558,RGB,50742,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣220.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣220.jpg,待分拣220.jpg,待分拣220.jpg,558,558,RGB,54689,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0099.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0099.jpg,待分拣_0099.jpg,待分拣_0099.jpg,558,558,RGB,51284,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣80.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣80.jpg,待分拣80.jpg,待分拣80.jpg,558,558,RGB,49668,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣73.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣73.jpg,待分拣73.jpg,待分拣73.jpg,558,558,RGB,55228,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣197.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣197.jpg,待分拣197.jpg,待分拣197.jpg,558,558,RGB,48375,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣111.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣111.jpg,待分拣111.jpg,待分拣111.jpg,558,558,RGB,46021,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0137.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0137.jpg,待分拣_0137.jpg,待分拣_0137.jpg,558,558,RGB,45228,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\有害_0209.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\有害_0209.jpg,有害_0209.jpg,有害_0209.jpg,558,558,RGB,69696,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0185.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0185.jpg,待分拣_0185.jpg,待分拣_0185.jpg,558,558,RGB,47546,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣200.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣200.jpg,待分拣200.jpg,待分拣200.jpg,558,558,RGB,54900,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\有害_0061.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\有害_0061.jpg,有害_0061.jpg,有害_0061.jpg,558,558,RGB,57258,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0091.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0091.jpg,待分拣_0091.jpg,待分拣_0091.jpg,558,558,RGB,50918,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0079.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0079.jpg,待分拣_0079.jpg,待分拣_0079.jpg,558,558,RGB,51518,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0029.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0029.jpg,待分拣_0029.jpg,待分拣_0029.jpg,558,558,RGB,47850,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\有害_0313.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\有害_0313.jpg,有害_0313.jpg,有害_0313.jpg,558,558,RGB,50625,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0121.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0121.jpg,待分拣_0121.jpg,待分拣_0121.jpg,558,558,RGB,44870,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣82.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣82.jpg,待分拣82.jpg,待分拣82.jpg,558,558,RGB,51205,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣81.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣81.jpg,待分拣81.jpg,待分拣81.jpg,558,558,RGB,46008,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣209.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣209.jpg,待分拣209.jpg,待分拣209.jpg,558,558,RGB,50896,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣144.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣144.jpg,待分拣144.jpg,待分拣144.jpg,558,558,RGB,52913,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0006.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0006.jpg,待分拣_0006.jpg,待分拣_0006.jpg,558,558,RGB,51351,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣280.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣280.jpg,待分拣280.jpg,待分拣280.jpg,558,558,RGB,51727,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣122.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣122.jpg,待分拣122.jpg,待分拣122.jpg,558,558,RGB,46184,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣14.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣14.jpg,待分拣14.jpg,待分拣14.jpg,558,558,RGB,53546,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\有害_0194.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\有害_0194.jpg,有害_0194.jpg,有害_0194.jpg,558,558,RGB,70344,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0078.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0078.jpg,待分拣_0078.jpg,待分拣_0078.jpg,558,558,RGB,49665,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣3.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣3.jpg,待分拣3.jpg,待分拣3.jpg,558,558,RGB,54136,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0190.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0190.jpg,待分拣_0190.jpg,待分拣_0190.jpg,558,558,RGB,53020,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0152.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0152.jpg,待分拣_0152.jpg,待分拣_0152.jpg,558,558,RGB,49121,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣39.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣39.jpg,待分拣39.jpg,待分拣39.jpg,558,558,RGB,46795,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0196.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣_0196.jpg,待分拣_0196.jpg,待分拣_0196.jpg,558,558,RGB,51406,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣138.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣138.jpg,待分拣138.jpg,待分拣138.jpg,558,558,RGB,55150,,success,
2026-06-24 11:07:36,待分拣,train,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣182.jpg,D:\Garbage Classification\Garbage_Classification_Organized\garbage_dataset_20260624_110735\train\待分拣\待分拣182.jpg,待分拣182.jpg,待分拣182.jpg,558,558,RGB,59281,,success,
